Longitud	Latitud	Info_Lugar
34.7468288	10.5778431	Asosa, Benishangul-Gumaz, Etiopía
46.2150439	15.3822249	مديرية عسيلان, Gobernación de Shabwah, Yemen
48.7830511	10.0207791	Laasqoray لاسقرى, Sanaag, Somalia
35.5554201	45.4773386	República Autónoma de Crimea, Ucrania
46.5006137	-63.408807	Coordenadas en el mar u océano
41.7187211	12.3144655	Zona 1, Afar, 7240, Etiopía
29.6263753	52.5934019	61, вуліца Мірашнічэнкі, Печышчы, Сасноваборскі сельскі Савет, Светлагорскі раён, Provincia de Gómel, 246284, Belarús
35.5700015	45.378117	República Autónoma de Crimea, Ucrania
36.3605055	43.1418452	Coordenadas en el mar u océano
25.0138718	121.5274571	
60.3509059	25.0756043	Coordenadas en el mar u océano
21.0074603	105.9496433	
48.3259767	-84.5517184	Coordenadas en el mar u océano
32.1615711	-106.7056078	
36.2043595	44.0442617	Coordenadas en el mar u océano
39.393379	-79.150221	Coordenadas en el mar u océano
43.0472636	6.1463437	Shabelle, Somali, Etiopía
37.9449796	-92.9878916	
36.2042586	44.0170127	Coordenadas en el mar u océano
60.3189774	25.1149157	دهستان جهلیان, بخش مرکزی, شهرستان کنارک, Sistán y Baluchistán, Irán
27.3516717	53.1537937	Бор, Грозаўскі сельскі Савет, Капыльскі раён, Provincia de Minsk, Belarús
29.6127778	52.5731097	Сасноваборскі сельскі Савет, Светлагорскі раён, Provincia de Gómel, Belarús
61.1994454	7.1536922	Coordenadas en el mar u océano
33.3465209	44.3992432	Sebastopol, Южный федеральный округ, Rusia
21.0396502	105.8227441	
35.5739291	45.4157961	República Autónoma de Crimea, Ucrania
40.9847138	-72.2277113	Coordenadas en el mar u océano
30.3250314	31.7648864	Coordenadas en el mar u océano
36.2155321	44.0085018	Coordenadas en el mar u océano
35.5713909	45.4145109	República Autónoma de Crimea, Ucrania
47.9307456	-53.074978	Coordenadas en el mar u océano
56.1786967	22.5297664	Ad Dhahirah, Omán
36.3458481	43.1453536	Coordenadas en el mar u océano
46.7455247	-1.5041461	Coordenadas en el mar u océano
41.6889485	33.5558457	ناحية مرکز قضاء االرطبة, قضاء الرطبة, Gobernación de Ambar, Irak
24.9925427	121.5133058	
70.0811677	25.0524862	69170, Sind, 69170, Pakistán
-31.553716	-60.7581458	Coordenadas en el mar u océano
35.5751598	45.4050065	República Autónoma de Crimea, Ucrania
29.6374535	52.510793	Сасноваборскі сельскі Савет, Светлагорскі раён, Provincia de Gómel, Belarús
44.8482502	2.7215923	Wanle Weyne ونلوين, Shabeellaha Hoose, Koonfur Galbeed جنوب غرب, Somalia
25.0292927	121.5306152	
35.6084692	140.4046639	
36.793192	-93.481877	
26.1857203	50.5457689	вулиця Шевченка, Орестів, Здолбунівська міська громада, Рівненський район, Óblast de Rivne, 35708, Ucrania
48.6452996	12.4737111	Coordenadas en el mar u océano
53.8515407	13.6599006	Coordenadas en el mar u océano
26.2626952	50.6175403	3, Соборна вулиця, Rivne, Рівненська міська громада, Рівненський район, Óblast de Rivne, 33017, Ucrania
32.577633	131.537813	
35.5786057	45.4397464	República Autónoma de Crimea, Ucrania
36.1628482	43.9916207	Coordenadas en el mar u océano
56.790848	60.50272251518341	Чердынский городской округ, Krai de Perm, Приволжский федеральный округ, Rusia
37.4994741	13.880716	Golonco, Western Tigray, Tigray, Etiopía
50.9150817	-104.5000619	
34.3157293	133.9894603	
35.562339	45.4209255	República Autónoma de Crimea, Ucrania
25.1145207	121.6449837	
14.5514777	120.9977944	
32.6406969	130.8819544	
25.1102971	121.4043747	
-39.5296631	-72.4001303	Coordenadas en el mar u océano
35.7255342	51.1771258	Новоселовка, Долгобудский сельсовет, Беловский район, Óblast de Kursk, Distrito federal Central, 307923, Rusia
25.0680978	121.4953578	
14.631618	120.9586842	
47.0669401	-53.5667083	Coordenadas en el mar u océano
49.5718882	17.8752695	مديرية القف, Gobernación de Hadramaut, Yemen
24.9532548	121.3524434	
10.7644257	106.608992	
60.2111539	9.7244251	Coordenadas en el mar u océano
37.9828503	-92.7825196	
36.213769	43.9831872	Coordenadas en el mar u océano
47.156021	1.4450105	Coordenadas en el mar u océano
4.6823003	-74.0675839	Coordenadas en el mar u océano
35.5899856	45.4067859	República Autónoma de Crimea, Ucrania
68.7866724	16.5406413	Coordenadas en el mar u océano
41.7388628	-83.4571214	Coordenadas en el mar u océano
47.5951269	-2.1086762	Coordenadas en el mar u océano
26.124577	50.5642496	Великоомелянська сільська громада, Рівненський район, Óblast de Rivne, Ucrania
36.2045225	44.0129681	Coordenadas en el mar u océano
35.5702379	45.39229	República Autónoma de Crimea, Ucrania
2.9879156	101.5430083	
39.8678538	28.9892592	محافظة دومة الجندل, Provincia de Yauf, Arabia Saudita
-0.28856119999999996	-76.66587866744993	Coordenadas en el mar u océano
45.135892	-71.294723	Coordenadas en el mar u océano
54.6536439	24.9176399	أبوظبي, Abu Dabi, Emiratos Árabes Unidos
32.1566592	34.9551672	Chipre
12.390502	-1.5545635	Provincia de Ogooué-Lolo, Gabón
26.2132646	50.5571191	Н-25, Кошатів, Здолбунівська міська громада, Рівненський район, Óblast de Rivne, 35708, Ucrania
36.2169986	44.016664	Coordenadas en el mar u océano
10.797356	106.6052195	
26.2267376	50.5776798	Великоомелянська сільська громада, Рівненський район, Óblast de Rivne, 35360, Ucrania
35.5793716	45.4419504	República Autónoma de Crimea, Ucrania
25.0674576	121.5005676	
36.210253	44.0143004	Coordenadas en el mar u océano
47.6449128	6.2781872	Hobyo هبيا, Mudug, Galmudug غامدوغ, Somalia
56.2871556	22.3818264	Ad Dhahirah, Omán
10.7877527	106.5896003	
33.3411467	44.3991235	Sebastopol, Южный федеральный округ, Rusia
58.9938379	9.8628002	Coordenadas en el mar u océano
45.40758	-75.7168858	Coordenadas en el mar u océano
31.1992827	-83.2511032	Coordenadas en el mar u océano
36.1710975	44.0021007	Coordenadas en el mar u océano
26.1855105	50.5440558	вулиця Шевченка, Орестів, Здолбунівська міська громада, Рівненський район, Óblast de Rivne, 35708, Ucrania
35.5755674	45.4190205	República Autónoma de Crimea, Ucrania
41.4278574	2.1524066	Baardheere بااردىرآ, Gedo, Jubaland جوبالاند, Somalia
31.7344539	-97.6653794	
26.1236154	50.5646128	Великоомелянська сільська громада, Рівненський район, Óblast de Rivne, Ucrania
14.5335243	121.0034998	
45.3897986	-75.5490336	Coordenadas en el mar u océano
35.5802594	45.4510457	República Autónoma de Crimea, Ucrania
3.0158614	101.5452675	
67.5598007	24.2454122	تعلقہ کیٹی بندر, ضلع ٹھٹہ, Sind, 73241, Pakistán
46.7020752	13.1611195	Coordenadas en el mar u océano
50.5434385	2.8401169	Coordenadas en el mar u océano
35.5735121	45.4677702	República Autónoma de Crimea, Ucrania
27.3516717	53.1537937	Бор, Грозаўскі сельскі Савет, Капыльскі раён, Provincia de Minsk, Belarús
35.6007796	45.4099334	República Autónoma de Crimea, Ucrania
60.4104852	5.1957795	Coordenadas en el mar u océano
34.2044513	134.0612419	
35.5427134	139.4638141	
33.786401	-81.9244016	Coordenadas en el mar u océano
38.674807	26.7532455	محافظة العلا, Provincia de Medina, 20115, Arabia Saudita
27.3516717	53.1537937	Бор, Грозаўскі сельскі Савет, Капыльскі раён, Provincia de Minsk, Belarús
30.3214676	72.6476387	Coordenadas en el mar u océano
43.3866713	-1.1412748	Coordenadas en el mar u océano
55.5436474	11.708348358720231	Coordenadas en el mar u océano
36.1615111	43.9786129	Coordenadas en el mar u océano
48.8038188	1.7828684	Coordenadas en el mar u océano
26.1701557	50.6221417	Обарів, Городоцька сільська громада, Рівненський район, Óblast de Rivne, 35307, Ucrania
47.3314953	5.9081534	Cadaado, Galguduud, Galmudug غامدوغ, Somalia
53.10142945	17.906324186769375	Dhofar, Omán
35.8390204	14.4637115	Bashafenagsh, Kasala, Sudán
35.5782716	45.41737	República Autónoma de Crimea, Ucrania
47.528739	13.3557706	Coordenadas en el mar u océano
36.2171353	44.009932	Coordenadas en el mar u océano
44.5139533	33.514696350900124	ناحية بني سعد, قضاء بعقوبة, Diala, Irak
53.15935235	15.400698422110715	Coordenadas en el mar u océano
48.0933499	6.0435873	Hobyo هبيا, Mudug, Galmudug غامدوغ, Somalia
48.8921631	7.9920494	Burtinle, Nugaal, Puntland أرض البنط, Somalia
26.0638946	42.6484108	Близнец, Твърдица, Сливен, Bulgaria
29.8173637	52.3932678	Хатыні, Чкалаўскі сельскі Савет, Raión de Kalinkavichy, Provincia de Gómel, Belarús
48.6452996	12.4737111	Coordenadas en el mar u océano
59.2963794	18.0600594	Coordenadas en el mar u océano
36.163224	44.0058309	Coordenadas en el mar u océano
33.336687	44.4055297	Sebastopol, Южный федеральный округ, Rusia
49.811529	-102.4197215	
29.5788959	52.6137452	Чыркавіцкі сельскі Савет, Светлагорскі раён, Provincia de Gómel, 247410, Belarús
35.378327	139.175941	
37.281722	-104.3826793	
23.833487	120.7545948	
60.2737985	5.331414	Coordenadas en el mar u océano
40.9556056	-72.2797357	Coordenadas en el mar u océano
-7.6627353	111.1880144	
37.5089642	127.1039133	
65.9979354	12.2679898	Coordenadas en el mar u océano
35.5753918	45.4452571	República Autónoma de Crimea, Ucrania
46.981927	-0.9173758	Coordenadas en el mar u océano
61.1300905	70.42672999354087	Coordenadas en el mar u océano
35.5811246	45.425165	República Autónoma de Crimea, Ucrania
29.3935647	54.4538614	Акцябрскі сельскі Савет, Крупскі раён, Provincia de Minsk, 222028, Belarús
46.190589	14.8997541	مديرية مرخة السفلى, Gobernación de Shabwah, Yemen
7.2046264	125.8832581	
60.3108834	5.2767795	Coordenadas en el mar u océano
35.5751254	45.4629329	República Autónoma de Crimea, Ucrania
48.7636559	9.9173157	Laasqoray لاسقرى, Sanaag, Somalia
24.9001903	121.2763571	
36.988185	-92.352266	
26.3882039	127.8290482	
62.5444111	6.2854074	Coordenadas en el mar u océano
14.6060559	120.9709528	
24.1025429	120.8053342	
58.69638	5.656273	Coordenadas en el mar u océano
26.2213178	50.548768	Здолбунів, Здолбунівська міська громада, Рівненський район, Óblast de Rivne, 35702, Ucrania
41.0513823	29.2428622	محافظة سكاكا, Provincia de Yauf, Arabia Saudita
36.1842972	5.445516733589516	Kuchuru, South Omo, Naciones, Nacionalidades y Pueblos del Sur, Etiopía
22.8578076	120.263167	
29.5611667	52.6615518	Мольча, Чыркавіцкі сельскі Савет, Светлагорскі раён, Provincia de Gómel, Belarús
35.7021088	51.4791654	38Н-086, 1-я Косторная, Любимовский сельсовет, Большесолдатский район, Óblast de Kursk, Distrito federal Central, Rusia
43.19363279777778	-79.18936668888888	Coordenadas en el mar u océano
36.1754325	44.0352006	Coordenadas en el mar u océano
24.5119143	120.834825	
58.459554	6.015949	Coordenadas en el mar u océano
59.324748400000004	18.530778904421105	Coordenadas en el mar u océano
21.0451209	105.9283921	
55.7403774	12.4573969	Coordenadas en el mar u océano
24.7401237	125.2654389	
-11.879306	-77.0182421	Coordenadas en el mar u océano
40.71372545	0.7421650487864491	Wajir South, Condado de Wajir, North Eastern, Kenia
26.1266063	50.5575311	Здолбунівська міська громада, Рівненський район, Óblast de Rivne, Ucrania
33.062283	129.105217	
25.1722697	121.4403784	
36.1991953	44.013182	Coordenadas en el mar u océano
62.4423122	23.946672	Coordenadas en el mar u océano
26.2651473	50.6190641	Грабник, вулиця Івана Франка, Rivne, Рівненська міська громада, Рівненський район, Óblast de Rivne, 33023, Ucrania
36.1693529	43.9876852	Coordenadas en el mar u océano
37.266038	127.000991	
10.7600008	106.6480658	
38.3242011	34.2536938	ناحية تدمر, منطقة تدمر, Gobernación de Homs, Siria
49.2905423	5.4692153	Coordenadas en el mar u océano
48.74922415	8.817986345691406	Caanalskax, Taleex تلأ ح, Sool, Somalia
40.3648544	-78.4298352	Coordenadas en el mar u océano
48.605594	-83.8137229	Coordenadas en el mar u océano
35.5772239	45.4001876	República Autónoma de Crimea, Ucrania
21.0439944	105.8792004	
40.210697	28.9368226	محافظة دومة الجندل, Provincia de Yauf, Arabia Saudita
55.8624934	22.6157145	Ad Dhahirah, Omán
40.8965829	17.2671419	Coordenadas en el mar u océano
38.07898505	-92.80712457667096	
29.5638951	52.6579732	Мольча, Чыркавіцкі сельскі Савет, Светлагорскі раён, Provincia de Gómel, Belarús
26.1921685	50.5382846	Ільпінь, Здолбунівська міська громада, Рівненський район, Óblast de Rivne, 35708, Ucrania
-0.29041510000000004	-76.65752115830598	Coordenadas en el mar u océano
56.7121176	-5.2379636	Coordenadas en el mar u océano
23.4820143	120.5604047	
53.9605729	-2.0231258	Coordenadas en el mar u océano
-23.1366764	-70.3434148	Coordenadas en el mar u océano
30.257013	-92.014915	
-25.997703950000002	28.04190434852393	Coordenadas en el mar u océano
3.0092502	101.5274281	
48.6861055	-123.4093657	
26.1870856	50.5484122	Ільпінь, Здолбунівська міська громада, Рівненський район, Óblast de Rivne, 35708, Ucrania
50.5008165	30.3950166	دهستان حومه, بخش مرکزی, شهرستان بهبهان, Juzestán, Irán
22.9481747	120.2511977	
23.5828353	58.3477241	Pärnu maakond, Estonia
33.3467294	44.3921095	Sebastopol, Южный федеральный округ, Rusia
34.4647055	135.8007497	
25.6626696	58.8132793	Koigi küla, Järva vald, Järva maakond, 72501, Estonia
25.1230858	121.7399656	
33.8651274	35.5818122	Chipre del Norte, Chipre
26.2041033	50.5621876	М-06, Великоомелянська сільська громада, Рівненський район, Óblast de Rivne, 35708, Ucrania
-0.16368515	-76.64983435833976	Coordenadas en el mar u océano
26.1910195	50.5478676	Ільпінь, Здолбунівська міська громада, Рівненський район, Óblast de Rivne, 35708, Ucrania
64.2553472	-15.2084782	Coordenadas en el mar u océano
38.2620778	140.3317435	
53.3416766	17.4775744	
24.4608126	120.719096	
25.0172305	121.5507706	
54.243769650000004	23.5131704566556	
35.5825645	45.4240438	
25.0869067	121.5188542	
48.13171680000001	-1.7026530714802766	
45.1664166	-68.2241941	
29.3935647	54.4538614	
23.1425666	120.4027731	
27.3516717	53.1537937	
35.5874552	45.4200335	
48.2376094	-3.4209948	
54.2131819	24.5912961	
-21.83876	-68.614709	
55.5320754	23.2265999	
22.6221445	120.2999942	
41.2159609	-3.1154145	
26.2031885	127.6530712	
27.3172386	53.2282303	
36.1789999	44.0167742	
30.0451439	-99.1452072	
46.1050426	-70.6544018	
26.1259993	50.5575691	
35.3728405	128.8512238	
23.9431357	120.5885714	
10.769101	106.661102	
30.3249791	31.7684614	
10.7264645	106.6260652	
23.7544857	120.6772876	
51.061104150000006	-0.3155955021963147	
24.3847328	123.7478711	
59.07908	10.1599188	
37.9297929	71.593691588522	
45.51994475	9.181313083892288	
62.5834128	29.7962813	
36.2021282	44.0133608	
-26.2144104	28.37233629534896	
43.0471308	13.5318507	
37.4603669	127.0270438	
35.5655838	45.4252898	
47.2099847	3.1821081	
53.130049799999995	103.09621513591236	
48.6225497	22.2883291	
52.66157	16.08292	
58.3752949	8.3728082	
23.9488006	120.5756444	
26.2635321	50.6186029	
25.0762981	121.4326434	
23.1848704	120.2411348	
35.6745458	-89.5722618	
52.70786005	16.379161605712376	
49.9206214	2.8611417	
10.7712473	106.6791028	
-18.056411	-70.2478717	
34.6174634	50.8433183	
57.8541267	26.827973	
65.3218756	25.3716223	
25.0332488	121.5419007	
25.0426085	121.5488495	
40.712652000000006	0.7346789987281388	
34.7342734	135.4594551	
71.0445897	25.896399	
36.9555	-92.516542	
36.1634394	44.0282872	
26.1855608	50.5434522	
29.5628934	52.6262766	
34.5087738	135.7961263	
34.1047518	134.5424252	
26.1854262	50.5442726	
36.2136783	43.97784	
36.3445758	43.1486048	
36.2082316	44.0171855	
44.0384289	1.1026481	
23.1992631	120.2904262	
-17.9815058	-70.2371672	
29.562193	52.661862	
63.9061896	24.5143528	
6.3576846	2.4241584	
44.3096112	0.7096471	
49.9123422	3.0130644	
35.5712055	45.4136102	
36.1933282	44.0038234	
45.3041691	7.5479547	
49.475324	15.4784744	
34.78297	135.424596	
48.709193	10.1112339	
26.205334	127.6995257	
64.1362355	-21.9328038	
46.0785031	-86.582595	
-26.7921027	-65.2422746	
31.6114374	131.323323	
25.0271218	121.5468385	
33.3472357	44.3965673	
59.7218048	10.8462417	
55.0385464	-1.7110522	
56.2679656	21.5049887	
29.7966204	52.4142421	
25.1069304	121.5331912	
12.3764835	-1.4903963	
34.698522	-82.46468	
10.7456891	106.6370734	
39.1067058	-94.6213334	
55.475106	22.6502431	
35.7782595	127.800529	
40.6687071	37.8055798	
20.9200448	-89.6251318	
60.7208173	24.7371807	
36.8235925	54.4377191	
40.9207147	-72.8944467	
35.5845655	45.3885771	
29.3084947	72.9607653784146	
48.7988844	2.0450613	
47.9226375	5.5790352	
26.2633516	50.6201208	
54.9534761	23.0576763	
56.6172024	63.7069279	
20.9906402	105.8757278	
37.3406103	28.1374932	
26.1253659	50.5590959	
50.6652815	1.7469737	
49.4690664	18.1595738	
36.7272741	10.464533856922456	
52.1796143	21.5708	
37.773244000000005	-92.87344925860215	
35.5876079	45.4204779	
36.1807099	43.9889116	
33.3476006	44.3972088	
36.1842972	5.445516733589516	
26.2626952	50.6175403	
60.5645493	21.6031791	
29.5629963	52.6574068	
45.0614405	3.690891	
39.1146662	16.2174379	
35.5604872	45.4183204	
33.3388086	44.4137133	
36.1684939	44.0347338	
48.7962153	10.1529818	
55.5110187	24.6909493	
36.1728862	43.9720193	
35.5861906	45.4008699	
35.5862066	45.4168574	
-24.2537392	-65.2548317	
10.7998777	106.6950545	
39.092434	43.3392981	
36.1621588	43.987069	
24.9980287	121.4609684	
55.781306	12.5267523	
35.5925678	45.4101513	
48.8647539	2.1611767	
34.6299034	133.9664218	
55.9350841	12.3604095	
30.2942496	56.9822125	
9.9908739	-84.7117783	
29.5605529	52.6542401	
63.9741781	25.7624597	
60.2899873	25.0936696	
25.1066041	121.5337452	
61.1569801	5.502897	
35.5766445	45.4296529	
29.5576492	52.6575377	
47.7628626	1.0020663	
37.1448206	29.5555248	
35.5827613	45.3999434	
33.3480087	44.3938583	
35.5582797	45.4335298	
35.5831374	45.4292783	
36.2108093	-119.1720432	
21.8947866	-82.8130075	
61.030108549999994	71.89082041971322	
30.032225	-97.16473	
36.6349837	-118.8115641	
52.47422645	16.979126402026324	
37.5184644	126.9946455	
30.060283	-97.778998	
55.9598704	23.318125	
-11.8813429	-77.0193793	
36.1660334	44.0110523	
20.9963542	105.8204431	
47.6467896	-52.7133993	
38.2580249	38.8553824	
4.5976772	114.3297999	
26.1238099	50.5639789	
48.2426472	-3.4248377	
36.3378566	43.1573501	
35.5650055	45.4220231	
50.6734866	-104.8311089	
36.1820368	43.993058	
34.7463694	10.5229152	
35.587781	45.3989108	
58.249379	8.3761931	
38.3926485	27.0985255	
30.3250235	31.774613	
33.3494132	44.3939039	
35.556605	45.4511841	
26.2635321	50.6186029	
26.2046622	50.5547206	
25.0411159	121.3539181	
33.3390604	44.4068178	
46.2505232	6.6187107	
45.3714317	-75.7163719	
53.1714298	15.408593468383426	
36.2099932	44.0416571	
41.07425675	73.08434394888657	
47.5182409	-1.4810885	
33.3963651	-94.0933424	
35.5783862	45.4290334	
60.87549065	71.88635961926104	
36.2054125	43.9894978	
25.0161231	121.3120496	
47.1472566	1.432975	
62.3844057	21.2531481	
48.5467696	-53.4712245	
59.3209714	18.0680412	
58.3536522	6.1628312	
26.2489753	50.6548651	
60.207834250000005	19.611820806302994	
66.6110782	26.3026364	
25.0524624	121.493057	
-32.7569579	-71.351978	
35.0821819	-85.2063592	
26.2644313	50.6173452	
47.7069004	4.2412902	
47.969458	0.547412	
35.5809721	45.3838054	
62.2771756	6.155602	
53.1303595	103.10536278592531	
41.4330206	2.1590883	
26.2290827	50.5735031	
37.3377275	28.1398957	
51.1090332	17.0509448	
36.2155321	44.0085018	
25.0685912	121.4884098	
26.2487834	50.6553013	
39.2290143	33.6813698	
36.71975505	52.73695369258881	Моховское сельское поселение, Покровский район, Óblast de Oriol, Distrito federal Central, Rusia
35.5848407	45.4005851	República Autónoma de Crimea, Ucrania
47.8615659	4.1367892	Ceel Dheer, Galguduud, Galmudug غامدوغ, Somalia
26.2267376	50.5776798	Великоомелянська сільська громада, Рівненський район, Óblast de Rivne, 35360, Ucrania
36.1976102	44.0377685	Coordenadas en el mar u océano
35.596294	45.4082531	República Autónoma de Crimea, Ucrania
-15.5289354	-49.9353437	Coordenadas en el mar u océano
36.2044871	44.0050831	Coordenadas en el mar u océano
45.8857771	13.5547621	مديرية لودر, Gobernación de Abyan, Yemen
35.5688188	45.3810232	República Autónoma de Crimea, Ucrania
36.166993	43.9989558	Coordenadas en el mar u océano
36.1650581	43.9939065	Coordenadas en el mar u océano
53.156138850000005	15.397187500000001	Coordenadas en el mar u océano
40.3981841	35.8561394	ناحية الکسرة, منطقة دير الزور, Gobernación de Deir ez-Zor, Siria
55.3592826	25.8571034	Coordenadas en el mar u océano
29.5770344	52.6206763	1А, Лясная вуліца, Мольча, Чыркавіцкі сельскі Савет, Светлагорскі раён, Provincia de Gómel, Belarús
26.2300929	50.5769405	Великоомелянська сільська громада, Рівненський район, Óblast de Rivne, 35360, Ucrania
33.8922053	130.9043982	
26.2520185	50.6561649	вулиця Заріччя, Шпанів, Шпанівська сільська громада, Рівненський район, Óblast de Rivne, 35301, Ucrania
-11.8782142	-77.0164471	Coordenadas en el mar u océano
47.0975666	0.8985631	Coordenadas en el mar u océano
36.544405	-93.577139	
25.0370007	121.5556269	
35.7010594	51.4875268	2-я Косторная, Любимовский сельсовет, Большесолдатский район, Óblast de Kursk, Distrito federal Central, Rusia
32.8810158	130.6104031	
45.4227739	9.140945883218809	Cali Saahid, Burco برعو, Togdheer, Somalia
54.9979712	12.0039629	Coordenadas en el mar u océano
47.3166379	3.3763637	Coordenadas en el mar u océano
-47.7392329	-65.901628	Coordenadas en el mar u océano
31.9406226	-112.8111883	
37.4708205	127.1264638	
40.738435	-103.2262382	
6.7326041	100.9821544	
37.9103724	-92.5181921	
35.5753402	45.4567236	República Autónoma de Crimea, Ucrania
33.3030674	44.3703767	Sebastopol, Южный федеральный округ, Rusia
20.9906367	105.8555647	
35.6207622	139.5169959	
35.5674352	45.4009359	República Autónoma de Crimea, Ucrania
37.4845231	126.902663	
48.7790245	2.0078039	Coordenadas en el mar u océano
