,id_img,paths,label
6511,7012,data\train\happy\7012.jpg,happy
6512,7013,data\train\happy\7013.jpg,happy
6513,7014,data\train\happy\7014.jpg,happy
6514,7016,data\train\happy\7016.jpg,happy
6515,7022,data\train\happy\7022.jpg,happy
6516,7028,data\train\happy\7028.jpg,happy
6517,7035,data\train\happy\7035.jpg,happy
6518,7036,data\train\happy\7036.jpg,happy
6519,7045,data\train\happy\7045.jpg,happy
6520,7050,data\train\happy\7050.jpg,happy
6521,7052,data\train\happy\7052.jpg,happy
6522,7059,data\train\happy\7059.jpg,happy
6523,706,data\train\happy\706.jpg,happy
6524,7062,data\train\happy\7062.jpg,happy
6525,7078,data\train\happy\7078.jpg,happy
6526,7112,data\train\happy\7112.jpg,happy
6527,7114,data\train\happy\7114.jpg,happy
6528,7120,data\train\happy\7120.jpg,happy
6529,7123,data\train\happy\7123.jpg,happy
6530,713,data\train\happy\713.jpg,happy
6531,7130,data\train\happy\7130.jpg,happy
6532,7135,data\train\happy\7135.jpg,happy
6533,7138,data\train\happy\7138.jpg,happy
6534,7141,data\train\happy\7141.jpg,happy
6535,7147,data\train\happy\7147.jpg,happy
6536,7148,data\train\happy\7148.jpg,happy
6537,7152,data\train\happy\7152.jpg,happy
6538,7154,data\train\happy\7154.jpg,happy
6539,7161,data\train\happy\7161.jpg,happy
6540,7166,data\train\happy\7166.jpg,happy
6541,7170,data\train\happy\7170.jpg,happy
6542,7171,data\train\happy\7171.jpg,happy
6543,7172,data\train\happy\7172.jpg,happy
6544,7175,data\train\happy\7175.jpg,happy
6545,7178,data\train\happy\7178.jpg,happy
6546,7181,data\train\happy\7181.jpg,happy
6547,7183,data\train\happy\7183.jpg,happy
6548,7185,data\train\happy\7185.jpg,happy
6549,7186,data\train\happy\7186.jpg,happy
6550,7188,data\train\happy\7188.jpg,happy
6551,7190,data\train\happy\7190.jpg,happy
6552,7196,data\train\happy\7196.jpg,happy
6553,720,data\train\happy\720.jpg,happy
6554,7201,data\train\happy\7201.jpg,happy
6555,7206,data\train\happy\7206.jpg,happy
6556,7209,data\train\happy\7209.jpg,happy
6557,7210,data\train\happy\7210.jpg,happy
6558,7215,data\train\happy\7215.jpg,happy
6559,7217,data\train\happy\7217.jpg,happy
6560,7218,data\train\happy\7218.jpg,happy
6561,722,data\train\happy\722.jpg,happy
6562,7223,data\train\happy\7223.jpg,happy
6563,7226,data\train\happy\7226.jpg,happy
6564,7231,data\train\happy\7231.jpg,happy
6565,7234,data\train\happy\7234.jpg,happy
6566,724,data\train\happy\724.jpg,happy
6567,7242,data\train\happy\7242.jpg,happy
6568,7251,data\train\happy\7251.jpg,happy
6569,7260,data\train\happy\7260.jpg,happy
6570,7263,data\train\happy\7263.jpg,happy
6571,7265,data\train\happy\7265.jpg,happy
6572,7266,data\train\happy\7266.jpg,happy
6573,7272,data\train\happy\7272.jpg,happy
6574,7277,data\train\happy\7277.jpg,happy
6575,7279,data\train\happy\7279.jpg,happy
6576,728,data\train\happy\728.jpg,happy
6577,7280,data\train\happy\7280.jpg,happy
6578,7283,data\train\happy\7283.jpg,happy
6579,7290,data\train\happy\7290.jpg,happy
6580,7295,data\train\happy\7295.jpg,happy
6581,7298,data\train\happy\7298.jpg,happy
6582,7307,data\train\happy\7307.jpg,happy
6583,7311,data\train\happy\7311.jpg,happy
6584,7320,data\train\happy\7320.jpg,happy
6585,7329,data\train\happy\7329.jpg,happy
6586,7330,data\train\happy\7330.jpg,happy
6587,7332,data\train\happy\7332.jpg,happy
6588,7334,data\train\happy\7334.jpg,happy
6589,734,data\train\happy\734.jpg,happy
6590,7343,data\train\happy\7343.jpg,happy
6591,7345,data\train\happy\7345.jpg,happy
6592,7356,data\train\happy\7356.jpg,happy
6593,7357,data\train\happy\7357.jpg,happy
6594,736,data\train\happy\736.jpg,happy
6595,7369,data\train\happy\7369.jpg,happy
6596,737,data\train\happy\737.jpg,happy
6597,7380,data\train\happy\7380.jpg,happy
6598,7383,data\train\happy\7383.jpg,happy
6599,7387,data\train\happy\7387.jpg,happy
6600,7410,data\train\happy\7410.jpg,happy
6601,7411,data\train\happy\7411.jpg,happy
6602,7416,data\train\happy\7416.jpg,happy
6603,7421,data\train\happy\7421.jpg,happy
6604,7427,data\train\happy\7427.jpg,happy
6605,7437,data\train\happy\7437.jpg,happy
6606,7442,data\train\happy\7442.jpg,happy
6607,7444,data\train\happy\7444.jpg,happy
6608,7445,data\train\happy\7445.jpg,happy
6609,7446,data\train\happy\7446.jpg,happy
6610,7452,data\train\happy\7452.jpg,happy
6611,7458,data\train\happy\7458.jpg,happy
6612,7463,data\train\happy\7463.jpg,happy
6613,7467,data\train\happy\7467.jpg,happy
6614,7469,data\train\happy\7469.jpg,happy
6615,7481,data\train\happy\7481.jpg,happy
6616,7488,data\train\happy\7488.jpg,happy
6617,7499,data\train\happy\7499.jpg,happy
6618,7501,data\train\happy\7501.jpg,happy
6619,7506,data\train\happy\7506.jpg,happy
6620,7518,data\train\happy\7518.jpg,happy
6621,7522,data\train\happy\7522.jpg,happy
6622,7523,data\train\happy\7523.jpg,happy
6623,7526,data\train\happy\7526.jpg,happy
6624,7540,data\train\happy\7540.jpg,happy
6625,7547,data\train\happy\7547.jpg,happy
6626,7553,data\train\happy\7553.jpg,happy
6627,7555,data\train\happy\7555.jpg,happy
6628,7560,data\train\happy\7560.jpg,happy
6629,7568,data\train\happy\7568.jpg,happy
6630,7573,data\train\happy\7573.jpg,happy
6631,7577,data\train\happy\7577.jpg,happy
6632,7583,data\train\happy\7583.jpg,happy
6633,7585,data\train\happy\7585.jpg,happy
6634,7596,data\train\happy\7596.jpg,happy
6635,7598,data\train\happy\7598.jpg,happy
6636,760,data\train\happy\760.jpg,happy
6637,7604,data\train\happy\7604.jpg,happy
6638,7609,data\train\happy\7609.jpg,happy
6639,7613,data\train\happy\7613.jpg,happy
6640,7615,data\train\happy\7615.jpg,happy
6641,7616,data\train\happy\7616.jpg,happy
6642,7621,data\train\happy\7621.jpg,happy
6643,7622,data\train\happy\7622.jpg,happy
6644,7627,data\train\happy\7627.jpg,happy
6645,7629,data\train\happy\7629.jpg,happy
6646,7633,data\train\happy\7633.jpg,happy
6647,7634,data\train\happy\7634.jpg,happy
6648,7649,data\train\happy\7649.jpg,happy
6649,7657,data\train\happy\7657.jpg,happy
6650,7661,data\train\happy\7661.jpg,happy
6651,7666,data\train\happy\7666.jpg,happy
6652,7670,data\train\happy\7670.jpg,happy
6653,7676,data\train\happy\7676.jpg,happy
6654,7682,data\train\happy\7682.jpg,happy
6655,7685,data\train\happy\7685.jpg,happy
6656,7692,data\train\happy\7692.jpg,happy
6657,7703,data\train\happy\7703.jpg,happy
6658,7706,data\train\happy\7706.jpg,happy
6659,7707,data\train\happy\7707.jpg,happy
6660,7715,data\train\happy\7715.jpg,happy
6661,7723,data\train\happy\7723.jpg,happy
6662,7731,data\train\happy\7731.jpg,happy
6663,7739,data\train\happy\7739.jpg,happy
6664,7740,data\train\happy\7740.jpg,happy
6665,7743,data\train\happy\7743.jpg,happy
6666,775,data\train\happy\775.jpg,happy
6667,7750,data\train\happy\7750.jpg,happy
6668,7757,data\train\happy\7757.jpg,happy
6669,7763,data\train\happy\7763.jpg,happy
6670,7768,data\train\happy\7768.jpg,happy
6671,7771,data\train\happy\7771.jpg,happy
6672,7783,data\train\happy\7783.jpg,happy
6673,7785,data\train\happy\7785.jpg,happy
6674,7799,data\train\happy\7799.jpg,happy
6675,780,data\train\happy\780.jpg,happy
6676,7800,data\train\happy\7800.jpg,happy
6677,7801,data\train\happy\7801.jpg,happy
6678,7808,data\train\happy\7808.jpg,happy
6679,7817,data\train\happy\7817.jpg,happy
6680,7821,data\train\happy\7821.jpg,happy
6681,7829,data\train\happy\7829.jpg,happy
6682,7849,data\train\happy\7849.jpg,happy
6683,7850,data\train\happy\7850.jpg,happy
6684,7852,data\train\happy\7852.jpg,happy
6685,7855,data\train\happy\7855.jpg,happy
6686,7857,data\train\happy\7857.jpg,happy
6687,786,data\train\happy\786.jpg,happy
6688,7869,data\train\happy\7869.jpg,happy
6689,7880,data\train\happy\7880.jpg,happy
6690,7895,data\train\happy\7895.jpg,happy
6691,7896,data\train\happy\7896.jpg,happy
6692,7897,data\train\happy\7897.jpg,happy
6693,7901,data\train\happy\7901.jpg,happy
6694,7902,data\train\happy\7902.jpg,happy
6695,7907,data\train\happy\7907.jpg,happy
6696,791,data\train\happy\791.jpg,happy
6697,7912,data\train\happy\7912.jpg,happy
6698,792,data\train\happy\792.jpg,happy
6699,7923,data\train\happy\7923.jpg,happy
6700,7928,data\train\happy\7928.jpg,happy
6701,7930,data\train\happy\7930.jpg,happy
6702,7940,data\train\happy\7940.jpg,happy
6703,7941,data\train\happy\7941.jpg,happy
6704,7942,data\train\happy\7942.jpg,happy
6705,7944,data\train\happy\7944.jpg,happy
6706,7945,data\train\happy\7945.jpg,happy
6707,7959,data\train\happy\7959.jpg,happy
6708,7961,data\train\happy\7961.jpg,happy
6709,7964,data\train\happy\7964.jpg,happy
6710,7967,data\train\happy\7967.jpg,happy
6711,7969,data\train\happy\7969.jpg,happy
6712,7970,data\train\happy\7970.jpg,happy
6713,7971,data\train\happy\7971.jpg,happy
6714,7974,data\train\happy\7974.jpg,happy
6715,7978,data\train\happy\7978.jpg,happy
6716,7981,data\train\happy\7981.jpg,happy
6717,7982,data\train\happy\7982.jpg,happy
6718,7984,data\train\happy\7984.jpg,happy
6719,7985,data\train\happy\7985.jpg,happy
6720,7987,data\train\happy\7987.jpg,happy
6721,7989,data\train\happy\7989.jpg,happy
6722,7992,data\train\happy\7992.jpg,happy
6723,7993,data\train\happy\7993.jpg,happy
6724,7996,data\train\happy\7996.jpg,happy
6725,7997,data\train\happy\7997.jpg,happy
6726,8012,data\train\happy\8012.jpg,happy
6727,8018,data\train\happy\8018.jpg,happy
6728,802,data\train\happy\802.jpg,happy
6729,8022,data\train\happy\8022.jpg,happy
6730,8029,data\train\happy\8029.jpg,happy
6731,803,data\train\happy\803.jpg,happy
6732,8030,data\train\happy\8030.jpg,happy
6733,8032,data\train\happy\8032.jpg,happy
6734,8033,data\train\happy\8033.jpg,happy
6735,8036,data\train\happy\8036.jpg,happy
6736,8041,data\train\happy\8041.jpg,happy
6737,8050,data\train\happy\8050.jpg,happy
6738,8057,data\train\happy\8057.jpg,happy
6739,8059,data\train\happy\8059.jpg,happy
6740,8070,data\train\happy\8070.jpg,happy
6741,8074,data\train\happy\8074.jpg,happy
6742,8081,data\train\happy\8081.jpg,happy
6743,8087,data\train\happy\8087.jpg,happy
6744,809,data\train\happy\809.jpg,happy
6745,8091,data\train\happy\8091.jpg,happy
6746,8095,data\train\happy\8095.jpg,happy
6747,8097,data\train\happy\8097.jpg,happy
6748,810,data\train\happy\810.jpg,happy
6749,8101,data\train\happy\8101.jpg,happy
6750,8106,data\train\happy\8106.jpg,happy
6751,8110,data\train\happy\8110.jpg,happy
6752,8111,data\train\happy\8111.jpg,happy
6753,8117,data\train\happy\8117.jpg,happy
6754,8118,data\train\happy\8118.jpg,happy
6755,8121,data\train\happy\8121.jpg,happy
6756,8122,data\train\happy\8122.jpg,happy
6757,8129,data\train\happy\8129.jpg,happy
6758,813,data\train\happy\813.jpg,happy
6759,8136,data\train\happy\8136.jpg,happy
6760,8138,data\train\happy\8138.jpg,happy
6761,8139,data\train\happy\8139.jpg,happy
6762,8148,data\train\happy\8148.jpg,happy
6763,8156,data\train\happy\8156.jpg,happy
6764,8171,data\train\happy\8171.jpg,happy
6765,8172,data\train\happy\8172.jpg,happy
6766,8174,data\train\happy\8174.jpg,happy
6767,8176,data\train\happy\8176.jpg,happy
6768,8180,data\train\happy\8180.jpg,happy
6769,8190,data\train\happy\8190.jpg,happy
6770,8191,data\train\happy\8191.jpg,happy
6771,8192,data\train\happy\8192.jpg,happy
6772,82,data\train\happy\82.jpg,happy
6773,820,data\train\happy\820.jpg,happy
6774,8205,data\train\happy\8205.jpg,happy
6775,821,data\train\happy\821.jpg,happy
6776,8212,data\train\happy\8212.jpg,happy
6777,8220,data\train\happy\8220.jpg,happy
6778,8222,data\train\happy\8222.jpg,happy
6779,8226,data\train\happy\8226.jpg,happy
6780,8227,data\train\happy\8227.jpg,happy
6781,8235,data\train\happy\8235.jpg,happy
6782,8236,data\train\happy\8236.jpg,happy
6783,8243,data\train\happy\8243.jpg,happy
6784,8244,data\train\happy\8244.jpg,happy
6785,8251,data\train\happy\8251.jpg,happy
6786,8254,data\train\happy\8254.jpg,happy
6787,8256,data\train\happy\8256.jpg,happy
6788,8259,data\train\happy\8259.jpg,happy
6789,8260,data\train\happy\8260.jpg,happy
6790,8261,data\train\happy\8261.jpg,happy
6791,8265,data\train\happy\8265.jpg,happy
6792,8269,data\train\happy\8269.jpg,happy
6793,827,data\train\happy\827.jpg,happy
6794,8279,data\train\happy\8279.jpg,happy
6795,8282,data\train\happy\8282.jpg,happy
6796,8288,data\train\happy\8288.jpg,happy
6797,829,data\train\happy\829.jpg,happy
6798,8292,data\train\happy\8292.jpg,happy
6799,8294,data\train\happy\8294.jpg,happy
6800,8298,data\train\happy\8298.jpg,happy
6801,830,data\train\happy\830.jpg,happy
6802,8300,data\train\happy\8300.jpg,happy
6803,8305,data\train\happy\8305.jpg,happy
6804,8306,data\train\happy\8306.jpg,happy
6805,8310,data\train\happy\8310.jpg,happy
6806,8326,data\train\happy\8326.jpg,happy
6807,8327,data\train\happy\8327.jpg,happy
6808,8332,data\train\happy\8332.jpg,happy
6809,8335,data\train\happy\8335.jpg,happy
6810,8339,data\train\happy\8339.jpg,happy
6811,8354,data\train\happy\8354.jpg,happy
6812,8359,data\train\happy\8359.jpg,happy
6813,8363,data\train\happy\8363.jpg,happy
6814,8372,data\train\happy\8372.jpg,happy
6815,8374,data\train\happy\8374.jpg,happy
6816,8376,data\train\happy\8376.jpg,happy
6817,8377,data\train\happy\8377.jpg,happy
6818,8387,data\train\happy\8387.jpg,happy
6819,8391,data\train\happy\8391.jpg,happy
6820,8393,data\train\happy\8393.jpg,happy
6821,8395,data\train\happy\8395.jpg,happy
6822,8397,data\train\happy\8397.jpg,happy
6823,8398,data\train\happy\8398.jpg,happy
6824,840,data\train\happy\840.jpg,happy
6825,8401,data\train\happy\8401.jpg,happy
6826,8406,data\train\happy\8406.jpg,happy
6827,8418,data\train\happy\8418.jpg,happy
6828,8435,data\train\happy\8435.jpg,happy
6829,8442,data\train\happy\8442.jpg,happy
6830,8444,data\train\happy\8444.jpg,happy
6831,8445,data\train\happy\8445.jpg,happy
6832,8447,data\train\happy\8447.jpg,happy
6833,8455,data\train\happy\8455.jpg,happy
6834,8460,data\train\happy\8460.jpg,happy
6835,8467,data\train\happy\8467.jpg,happy
6836,8470,data\train\happy\8470.jpg,happy
6837,8476,data\train\happy\8476.jpg,happy
6838,8479,data\train\happy\8479.jpg,happy
6839,8480,data\train\happy\8480.jpg,happy
6840,8484,data\train\happy\8484.jpg,happy
6841,8485,data\train\happy\8485.jpg,happy
6842,8488,data\train\happy\8488.jpg,happy
6843,849,data\train\happy\849.jpg,happy
6844,8490,data\train\happy\8490.jpg,happy
6845,8493,data\train\happy\8493.jpg,happy
6846,8496,data\train\happy\8496.jpg,happy
6847,8504,data\train\happy\8504.jpg,happy
6848,8507,data\train\happy\8507.jpg,happy
6849,8510,data\train\happy\8510.jpg,happy
6850,8511,data\train\happy\8511.jpg,happy
6851,8517,data\train\happy\8517.jpg,happy
6852,8526,data\train\happy\8526.jpg,happy
6853,8529,data\train\happy\8529.jpg,happy
6854,8531,data\train\happy\8531.jpg,happy
6855,8532,data\train\happy\8532.jpg,happy
6856,8540,data\train\happy\8540.jpg,happy
6857,8542,data\train\happy\8542.jpg,happy
6858,8543,data\train\happy\8543.jpg,happy
6859,8544,data\train\happy\8544.jpg,happy
6860,8554,data\train\happy\8554.jpg,happy
6861,8562,data\train\happy\8562.jpg,happy
6862,8563,data\train\happy\8563.jpg,happy
6863,8564,data\train\happy\8564.jpg,happy
6864,8572,data\train\happy\8572.jpg,happy
6865,8577,data\train\happy\8577.jpg,happy
6866,8579,data\train\happy\8579.jpg,happy
6867,8583,data\train\happy\8583.jpg,happy
6868,8591,data\train\happy\8591.jpg,happy
6869,8594,data\train\happy\8594.jpg,happy
6870,8595,data\train\happy\8595.jpg,happy
6871,8606,data\train\happy\8606.jpg,happy
6872,8607,data\train\happy\8607.jpg,happy
6873,8619,data\train\happy\8619.jpg,happy
6874,8620,data\train\happy\8620.jpg,happy
6875,8622,data\train\happy\8622.jpg,happy
6876,8626,data\train\happy\8626.jpg,happy
6877,863,data\train\happy\863.jpg,happy
6878,8636,data\train\happy\8636.jpg,happy
6879,8638,data\train\happy\8638.jpg,happy
6880,8641,data\train\happy\8641.jpg,happy
6881,8651,data\train\happy\8651.jpg,happy
6882,8652,data\train\happy\8652.jpg,happy
6883,8658,data\train\happy\8658.jpg,happy
6884,8667,data\train\happy\8667.jpg,happy
6885,8674,data\train\happy\8674.jpg,happy
6886,8693,data\train\happy\8693.jpg,happy
6887,8699,data\train\happy\8699.jpg,happy
6888,870,data\train\happy\870.jpg,happy
6889,8700,data\train\happy\8700.jpg,happy
6890,8709,data\train\happy\8709.jpg,happy
6891,8713,data\train\happy\8713.jpg,happy
6892,8714,data\train\happy\8714.jpg,happy
6893,8722,data\train\happy\8722.jpg,happy
6894,8725,data\train\happy\8725.jpg,happy
6895,8729,data\train\happy\8729.jpg,happy
6896,8733,data\train\happy\8733.jpg,happy
6897,8737,data\train\happy\8737.jpg,happy
6898,8740,data\train\happy\8740.jpg,happy
6899,8742,data\train\happy\8742.jpg,happy
6900,8743,data\train\happy\8743.jpg,happy
6901,8745,data\train\happy\8745.jpg,happy
6902,8759,data\train\happy\8759.jpg,happy
6903,8766,data\train\happy\8766.jpg,happy
6904,8774,data\train\happy\8774.jpg,happy
6905,8775,data\train\happy\8775.jpg,happy
6906,8793,data\train\happy\8793.jpg,happy
6907,8800,data\train\happy\8800.jpg,happy
6908,8821,data\train\happy\8821.jpg,happy
6909,8825,data\train\happy\8825.jpg,happy
6910,8828,data\train\happy\8828.jpg,happy
6911,8831,data\train\happy\8831.jpg,happy
6912,8833,data\train\happy\8833.jpg,happy
6913,8836,data\train\happy\8836.jpg,happy
6914,8838,data\train\happy\8838.jpg,happy
6915,8847,data\train\happy\8847.jpg,happy
6916,8853,data\train\happy\8853.jpg,happy
6917,8856,data\train\happy\8856.jpg,happy
6918,8857,data\train\happy\8857.jpg,happy
6919,8867,data\train\happy\8867.jpg,happy
6920,887,data\train\happy\887.jpg,happy
6921,8888,data\train\happy\8888.jpg,happy
6922,8889,data\train\happy\8889.jpg,happy
6923,8903,data\train\happy\8903.jpg,happy
6924,8904,data\train\happy\8904.jpg,happy
6925,8908,data\train\happy\8908.jpg,happy
6926,8913,data\train\happy\8913.jpg,happy
6927,8914,data\train\happy\8914.jpg,happy
6928,892,data\train\happy\892.jpg,happy
6929,8924,data\train\happy\8924.jpg,happy
6930,8931,data\train\happy\8931.jpg,happy
6931,8933,data\train\happy\8933.jpg,happy
6932,8935,data\train\happy\8935.jpg,happy
6933,8936,data\train\happy\8936.jpg,happy
6934,8943,data\train\happy\8943.jpg,happy
6935,8945,data\train\happy\8945.jpg,happy
6936,8949,data\train\happy\8949.jpg,happy
6937,8956,data\train\happy\8956.jpg,happy
6938,8966,data\train\happy\8966.jpg,happy
6939,8985,data\train\happy\8985.jpg,happy
6940,8994,data\train\happy\8994.jpg,happy
6941,8996,data\train\happy\8996.jpg,happy
6942,9004,data\train\happy\9004.jpg,happy
6943,9007,data\train\happy\9007.jpg,happy
6944,9009,data\train\happy\9009.jpg,happy
6945,9020,data\train\happy\9020.jpg,happy
6946,9027,data\train\happy\9027.jpg,happy
6947,9033,data\train\happy\9033.jpg,happy
6948,9042,data\train\happy\9042.jpg,happy
6949,9057,data\train\happy\9057.jpg,happy
6950,9063,data\train\happy\9063.jpg,happy
6951,9077,data\train\happy\9077.jpg,happy
6952,9078,data\train\happy\9078.jpg,happy
6953,9079,data\train\happy\9079.jpg,happy
6954,9081,data\train\happy\9081.jpg,happy
6955,9084,data\train\happy\9084.jpg,happy
6956,9086,data\train\happy\9086.jpg,happy
6957,9096,data\train\happy\9096.jpg,happy
6958,9107,data\train\happy\9107.jpg,happy
6959,9111,data\train\happy\9111.jpg,happy
6960,9112,data\train\happy\9112.jpg,happy
6961,9113,data\train\happy\9113.jpg,happy
6962,9114,data\train\happy\9114.jpg,happy
6963,9116,data\train\happy\9116.jpg,happy
6964,9120,data\train\happy\9120.jpg,happy
6965,9122,data\train\happy\9122.jpg,happy
6966,9123,data\train\happy\9123.jpg,happy
6967,9125,data\train\happy\9125.jpg,happy
6968,9129,data\train\happy\9129.jpg,happy
6969,9131,data\train\happy\9131.jpg,happy
6970,9133,data\train\happy\9133.jpg,happy
6971,9134,data\train\happy\9134.jpg,happy
6972,9135,data\train\happy\9135.jpg,happy
6973,9139,data\train\happy\9139.jpg,happy
6974,9144,data\train\happy\9144.jpg,happy
6975,9146,data\train\happy\9146.jpg,happy
6976,9155,data\train\happy\9155.jpg,happy
6977,9160,data\train\happy\9160.jpg,happy
6978,9163,data\train\happy\9163.jpg,happy
6979,9165,data\train\happy\9165.jpg,happy
6980,9166,data\train\happy\9166.jpg,happy
6981,9169,data\train\happy\9169.jpg,happy
6982,9178,data\train\happy\9178.jpg,happy
6983,9184,data\train\happy\9184.jpg,happy
6984,9192,data\train\happy\9192.jpg,happy
6985,9197,data\train\happy\9197.jpg,happy
6986,921,data\train\happy\921.jpg,happy
6987,9212,data\train\happy\9212.jpg,happy
6988,9220,data\train\happy\9220.jpg,happy
6989,9242,data\train\happy\9242.jpg,happy
6990,9248,data\train\happy\9248.jpg,happy
6991,9255,data\train\happy\9255.jpg,happy
6992,9257,data\train\happy\9257.jpg,happy
6993,926,data\train\happy\926.jpg,happy
6994,9264,data\train\happy\9264.jpg,happy
6995,9268,data\train\happy\9268.jpg,happy
6996,9269,data\train\happy\9269.jpg,happy
6997,9274,data\train\happy\9274.jpg,happy
6998,9278,data\train\happy\9278.jpg,happy
6999,9279,data\train\happy\9279.jpg,happy
7000,9284,data\train\happy\9284.jpg,happy
7001,9290,data\train\happy\9290.jpg,happy
7002,9294,data\train\happy\9294.jpg,happy
7003,9296,data\train\happy\9296.jpg,happy
7004,9298,data\train\happy\9298.jpg,happy
7005,9300,data\train\happy\9300.jpg,happy
7006,9301,data\train\happy\9301.jpg,happy
7007,9310,data\train\happy\9310.jpg,happy
7008,9311,data\train\happy\9311.jpg,happy
7009,9312,data\train\happy\9312.jpg,happy
7010,9315,data\train\happy\9315.jpg,happy
7011,9318,data\train\happy\9318.jpg,happy
7012,9319,data\train\happy\9319.jpg,happy
7013,9321,data\train\happy\9321.jpg,happy
7014,9322,data\train\happy\9322.jpg,happy
7015,9326,data\train\happy\9326.jpg,happy
7016,9328,data\train\happy\9328.jpg,happy
7017,9330,data\train\happy\9330.jpg,happy
7018,9332,data\train\happy\9332.jpg,happy
7019,9339,data\train\happy\9339.jpg,happy
7020,9341,data\train\happy\9341.jpg,happy
7021,9344,data\train\happy\9344.jpg,happy
7022,9347,data\train\happy\9347.jpg,happy
7023,9350,data\train\happy\9350.jpg,happy
7024,9352,data\train\happy\9352.jpg,happy
7025,9358,data\train\happy\9358.jpg,happy
7026,9361,data\train\happy\9361.jpg,happy
7027,9364,data\train\happy\9364.jpg,happy
7028,9372,data\train\happy\9372.jpg,happy
7029,9373,data\train\happy\9373.jpg,happy
7030,9376,data\train\happy\9376.jpg,happy
7031,9379,data\train\happy\9379.jpg,happy
7032,9385,data\train\happy\9385.jpg,happy
7033,9386,data\train\happy\9386.jpg,happy
7034,9388,data\train\happy\9388.jpg,happy
7035,9401,data\train\happy\9401.jpg,happy
7036,9402,data\train\happy\9402.jpg,happy
7037,9407,data\train\happy\9407.jpg,happy
7038,9411,data\train\happy\9411.jpg,happy
7039,9424,data\train\happy\9424.jpg,happy
7040,9425,data\train\happy\9425.jpg,happy
7041,9426,data\train\happy\9426.jpg,happy
7042,9429,data\train\happy\9429.jpg,happy
7043,943,data\train\happy\943.jpg,happy
7044,9435,data\train\happy\9435.jpg,happy
7045,9447,data\train\happy\9447.jpg,happy
7046,9455,data\train\happy\9455.jpg,happy
7047,9469,data\train\happy\9469.jpg,happy
7048,9471,data\train\happy\9471.jpg,happy
7049,948,data\train\happy\948.jpg,happy
7050,9482,data\train\happy\9482.jpg,happy
7051,9487,data\train\happy\9487.jpg,happy
7052,9496,data\train\happy\9496.jpg,happy
7053,9497,data\train\happy\9497.jpg,happy
7054,9509,data\train\happy\9509.jpg,happy
7055,9514,data\train\happy\9514.jpg,happy
7056,9516,data\train\happy\9516.jpg,happy
7057,9518,data\train\happy\9518.jpg,happy
7058,9523,data\train\happy\9523.jpg,happy
7059,9531,data\train\happy\9531.jpg,happy
7060,9532,data\train\happy\9532.jpg,happy
7061,9534,data\train\happy\9534.jpg,happy
7062,9545,data\train\happy\9545.jpg,happy
7063,9547,data\train\happy\9547.jpg,happy
7064,9556,data\train\happy\9556.jpg,happy
7065,9562,data\train\happy\9562.jpg,happy
7066,9579,data\train\happy\9579.jpg,happy
7067,9592,data\train\happy\9592.jpg,happy
7068,9594,data\train\happy\9594.jpg,happy
7069,9597,data\train\happy\9597.jpg,happy
7070,9600,data\train\happy\9600.jpg,happy
7071,9603,data\train\happy\9603.jpg,happy
7072,9614,data\train\happy\9614.jpg,happy
7073,9616,data\train\happy\9616.jpg,happy
7074,9618,data\train\happy\9618.jpg,happy
7075,9625,data\train\happy\9625.jpg,happy
7076,9628,data\train\happy\9628.jpg,happy
7077,9631,data\train\happy\9631.jpg,happy
7078,9634,data\train\happy\9634.jpg,happy
7079,9635,data\train\happy\9635.jpg,happy
7080,9636,data\train\happy\9636.jpg,happy
7081,9637,data\train\happy\9637.jpg,happy
7082,9641,data\train\happy\9641.jpg,happy
7083,9642,data\train\happy\9642.jpg,happy
7084,9647,data\train\happy\9647.jpg,happy
7085,9649,data\train\happy\9649.jpg,happy
7086,9652,data\train\happy\9652.jpg,happy
7087,9653,data\train\happy\9653.jpg,happy
7088,9660,data\train\happy\9660.jpg,happy
7089,9663,data\train\happy\9663.jpg,happy
7090,9668,data\train\happy\9668.jpg,happy
7091,9673,data\train\happy\9673.jpg,happy
7092,968,data\train\happy\968.jpg,happy
7093,9682,data\train\happy\9682.jpg,happy
7094,969,data\train\happy\969.jpg,happy
7095,9694,data\train\happy\9694.jpg,happy
7096,9699,data\train\happy\9699.jpg,happy
7097,97,data\train\happy\97.jpg,happy
7098,9702,data\train\happy\9702.jpg,happy
7099,9705,data\train\happy\9705.jpg,happy
7100,9706,data\train\happy\9706.jpg,happy
7101,9708,data\train\happy\9708.jpg,happy
7102,9709,data\train\happy\9709.jpg,happy
7103,9714,data\train\happy\9714.jpg,happy
7104,9740,data\train\happy\9740.jpg,happy
7105,9744,data\train\happy\9744.jpg,happy
7106,9762,data\train\happy\9762.jpg,happy
7107,9764,data\train\happy\9764.jpg,happy
7108,9766,data\train\happy\9766.jpg,happy
7109,9772,data\train\happy\9772.jpg,happy
7110,9775,data\train\happy\9775.jpg,happy
7111,9778,data\train\happy\9778.jpg,happy
7112,9779,data\train\happy\9779.jpg,happy
7113,9783,data\train\happy\9783.jpg,happy
7114,9790,data\train\happy\9790.jpg,happy
7115,981,data\train\happy\981.jpg,happy
7116,9812,data\train\happy\9812.jpg,happy
7117,9816,data\train\happy\9816.jpg,happy
7118,9819,data\train\happy\9819.jpg,happy
7119,9825,data\train\happy\9825.jpg,happy
7120,9826,data\train\happy\9826.jpg,happy
7121,9827,data\train\happy\9827.jpg,happy
